,Name,DT Name,SnapPy Name,Stage 1,MDP,4DCrossCap (KnotInfo),4DCrossCap (Model)
2383,12n_295,12n_295,K12n295,Success,N/A,,1
2384,12n_296,12n_296,K12n296,Success,N/A,,1
2385,12n_297,12n_297,K12n297,Success,N/A,,1
2386,12n_298,12n_298,K12n298,Success,N/A,,1
2387,12n_299,12n_299,K12n299,Success,N/A,,1
2388,12n_300,12n_300,K12n300,Fail,N/A,,
2389,12n_301,12n_301,K12n301,Success,N/A,,1
2390,12n_302,12n_302,K12n302,Fail,N/A,,
2391,12n_303,12n_303,K12n303,Fail,N/A,,
2392,12n_304,12n_304,K12n304,Success,N/A,,1
2393,12n_305,12n_305,K12n305,Fail,N/A,,
2394,12n_306,12n_306,K12n306,Fail,N/A,,
2395,12n_307,12n_307,K12n307,Fail,N/A,,
2396,12n_308,12n_308,K12n308,Success,N/A,,1
2397,12n_309,12n_309,K12n309,Success,N/A,,1
2398,12n_310,12n_310,K12n310,Fail,N/A,,
2399,12n_311,12n_311,K12n311,Success,N/A,,1
2400,12n_312,12n_312,K12n312,Success,N/A,,1
2401,12n_313,12n_313,K12n313,Success,N/A,,1
2402,12n_314,12n_314,K12n314,Fail,N/A,,
2403,12n_315,12n_315,K12n315,Fail,N/A,,
2404,12n_316,12n_316,K12n316,Fail,N/A,,
2405,12n_317,12n_317,K12n317,Fail,N/A,,
2406,12n_318,12n_318,K12n318,Success,N/A,,1
2407,12n_319,12n_319,K12n319,Fail,N/A,,
2408,12n_320,12n_320,K12n320,Fail,N/A,,
2409,12n_321,12n_321,K12n321,Success,N/A,,1
2410,12n_322,12n_322,K12n322,Success,N/A,,1
2411,12n_323,12n_323,K12n323,Fail,N/A,,
2412,12n_324,12n_324,K12n324,Success,N/A,,1
2413,12n_325,12n_325,K12n325,Success,N/A,,1
2414,12n_326,12n_326,K12n326,Success,N/A,,1
2415,12n_327,12n_327,K12n327,Success,N/A,,1
2416,12n_328,12n_328,K12n328,Success,N/A,,1
2417,12n_329,12n_329,K12n329,Success,N/A,,1
2418,12n_330,12n_330,K12n330,Fail,N/A,,
2419,12n_331,12n_331,K12n331,Success,N/A,,1
2420,12n_332,12n_332,K12n332,Fail,N/A,,
2421,12n_333,12n_333,K12n333,Fail,N/A,,
2422,12n_334,12n_334,K12n334,Success,N/A,,1
2423,12n_335,12n_335,K12n335,Success,N/A,,1
2424,12n_336,12n_336,K12n336,Success,N/A,,1
2425,12n_337,12n_337,K12n337,Success,N/A,,1
2426,12n_338,12n_338,K12n338,Success,N/A,,1
2427,12n_339,12n_339,K12n339,Success,N/A,,1
2428,12n_340,12n_340,K12n340,Success,N/A,,1
2429,12n_341,12n_341,K12n341,Success,N/A,,1
2430,12n_342,12n_342,K12n342,Fail,N/A,,
2431,12n_343,12n_343,K12n343,Success,N/A,,1
2432,12n_344,12n_344,K12n344,Success,N/A,,1
2433,12n_345,12n_345,K12n345,Success,N/A,,1
2434,12n_346,12n_346,K12n346,Fail,N/A,,
2435,12n_347,12n_347,K12n347,Success,N/A,,1
2436,12n_348,12n_348,K12n348,Success,N/A,,1
2437,12n_349,12n_349,K12n349,Success,N/A,,1
2438,12n_350,12n_350,K12n350,Success,N/A,,1
2439,12n_351,12n_351,K12n351,Success,N/A,,1
2440,12n_352,12n_352,K12n352,Success,N/A,,1
2441,12n_353,12n_353,K12n353,Success,N/A,,1
2442,12n_354,12n_354,K12n354,Success,N/A,,1
2443,12n_355,12n_355,K12n355,Success,N/A,,1
2444,12n_356,12n_356,K12n356,Fail,N/A,,
2445,12n_357,12n_357,K12n357,Success,N/A,,1
2446,12n_358,12n_358,K12n358,Success,N/A,,1
2447,12n_359,12n_359,K12n359,Fail,N/A,,
2448,12n_360,12n_360,K12n360,Success,N/A,,1
2449,12n_361,12n_361,K12n361,Fail,N/A,,
2450,12n_362,12n_362,K12n362,Success,N/A,,1
2451,12n_363,12n_363,K12n363,Fail,N/A,,
2452,12n_364,12n_364,K12n364,Success,N/A,,1
2453,12n_365,12n_365,K12n365,Success,N/A,,1
2454,12n_366,12n_366,K12n366,Success,N/A,,1
2455,12n_367,12n_367,K12n367,Fail,N/A,,
2456,12n_368,12n_368,K12n368,Success,N/A,,1
2457,12n_369,12n_369,K12n369,Success,N/A,,1
2458,12n_370,12n_370,K12n370,Fail,N/A,,
2459,12n_371,12n_371,K12n371,Fail,N/A,,
2460,12n_372,12n_372,K12n372,Success,N/A,,1
2461,12n_373,12n_373,K12n373,Success,N/A,,1
2462,12n_374,12n_374,K12n374,Success,N/A,,1
2463,12n_375,12n_375,K12n375,Fail,N/A,,
2464,12n_376,12n_376,K12n376,Fail,N/A,,
2465,12n_377,12n_377,K12n377,Fail,N/A,,
2466,12n_378,12n_378,K12n378,Success,N/A,,1
2467,12n_379,12n_379,K12n379,Success,N/A,,1
2468,12n_380,12n_380,K12n380,Success,N/A,,1
2469,12n_381,12n_381,K12n381,Success,N/A,,1
2470,12n_382,12n_382,K12n382,Fail,N/A,,
2471,12n_383,12n_383,K12n383,Success,N/A,,1
2472,12n_384,12n_384,K12n384,Fail,N/A,,
2473,12n_385,12n_385,K12n385,Success,N/A,,1
2474,12n_386,12n_386,K12n386,Success,N/A,,1
2475,12n_387,12n_387,K12n387,Success,N/A,,1
2476,12n_388,12n_388,K12n388,Fail,N/A,,
2477,12n_389,12n_389,K12n389,Success,N/A,,1
2478,12n_390,12n_390,K12n390,Fail,N/A,,
2479,12n_391,12n_391,K12n391,Success,N/A,,1
2480,12n_392,12n_392,K12n392,Success,N/A,,1
2481,12n_393,12n_393,K12n393,Success,N/A,,1
2482,12n_394,12n_394,K12n394,Success,N/A,,1
2483,12n_395,12n_395,K12n395,Success,N/A,,1
2484,12n_396,12n_396,K12n396,Success,N/A,,1
2485,12n_397,12n_397,K12n397,Fail,N/A,,
2486,12n_398,12n_398,K12n398,Success,N/A,,1
2487,12n_399,12n_399,K12n399,Success,N/A,,1
2488,12n_400,12n_400,K12n400,Fail,N/A,,
2489,12n_401,12n_401,K12n401,Success,N/A,,1
2490,12n_402,12n_402,K12n402,Fail,N/A,,
2491,12n_403,12n_403,K12n403,Fail,N/A,,
2492,12n_404,12n_404,K12n404,Success,N/A,,1
2493,12n_405,12n_405,K12n405,Fail,N/A,,
2494,12n_406,12n_406,K12n406,Success,N/A,,1
2495,12n_407,12n_407,K12n407,Success,N/A,,1
2496,12n_408,12n_408,K12n408,Fail,N/A,,
2497,12n_409,12n_409,K12n409,Success,N/A,,1
2498,12n_410,12n_410,K12n410,Success,N/A,,1
2499,12n_411,12n_411,K12n411,Success,N/A,,1
2500,12n_412,12n_412,K12n412,Success,N/A,,1
2501,12n_413,12n_413,K12n413,Success,N/A,,1
2502,12n_414,12n_414,K12n414,Success,N/A,,1
2503,12n_415,12n_415,K12n415,Success,N/A,,1
2504,12n_416,12n_416,K12n416,Success,N/A,,1
2505,12n_417,12n_417,K12n417,Success,N/A,,1
2506,12n_418,12n_418,K12n418,Success,N/A,,1
2507,12n_419,12n_419,K12n419,Success,N/A,,1
2508,12n_420,12n_420,K12n420,Fail,N/A,,
2509,12n_421,12n_421,K12n421,Fail,N/A,,
2510,12n_422,12n_422,K12n422,Fail,N/A,,
2511,12n_423,12n_423,K12n423,Success,N/A,,1
2512,12n_424,12n_424,K12n424,Fail,N/A,,
2513,12n_425,12n_425,K12n425,Fail,N/A,,
2514,12n_426,12n_426,K12n426,Success,N/A,,1
2515,12n_427,12n_427,K12n427,Fail,N/A,,
2516,12n_428,12n_428,K12n428,Success,N/A,,1
2517,12n_429,12n_429,K12n429,Success,N/A,,1
2518,12n_430,12n_430,K12n430,Success,N/A,,1
2519,12n_431,12n_431,K12n431,Fail,N/A,,
2520,12n_432,12n_432,K12n432,Fail,N/A,,
2521,12n_433,12n_433,K12n433,Success,N/A,,1
2522,12n_434,12n_434,K12n434,Fail,N/A,,
2523,12n_435,12n_435,K12n435,Success,N/A,,1
2524,12n_436,12n_436,K12n436,Success,N/A,,1
2525,12n_437,12n_437,K12n437,Fail,N/A,,
2526,12n_438,12n_438,K12n438,Success,N/A,,1
2527,12n_439,12n_439,K12n439,Success,N/A,,1
2528,12n_440,12n_440,K12n440,Success,N/A,,1
2529,12n_441,12n_441,K12n441,Success,N/A,,1
2530,12n_442,12n_442,K12n442,Success,N/A,,1
2531,12n_443,12n_443,K12n443,Success,N/A,,1
2532,12n_444,12n_444,K12n444,Fail,N/A,,
2533,12n_445,12n_445,K12n445,Fail,N/A,,
2534,12n_446,12n_446,K12n446,Success,N/A,,1
2535,12n_447,12n_447,K12n447,Success,N/A,,1
2536,12n_448,12n_448,K12n448,Fail,N/A,,
2537,12n_449,12n_449,K12n449,Fail,N/A,,
2538,12n_450,12n_450,K12n450,Fail,N/A,,
2539,12n_451,12n_451,K12n451,Success,N/A,,1
2540,12n_452,12n_452,K12n452,Fail,N/A,,
2541,12n_453,12n_453,K12n453,Success,N/A,,1
2542,12n_454,12n_454,K12n454,Success,N/A,,1
2543,12n_455,12n_455,K12n455,Fail,N/A,,
2544,12n_456,12n_456,K12n456,Success,N/A,,1
2545,12n_457,12n_457,K12n457,Success,N/A,,1
2546,12n_458,12n_458,K12n458,Success,N/A,,1
2547,12n_459,12n_459,K12n459,Fail,N/A,,
2548,12n_460,12n_460,K12n460,Success,N/A,,1
2549,12n_461,12n_461,K12n461,Fail,N/A,,
2550,12n_462,12n_462,K12n462,Success,N/A,,1
2551,12n_463,12n_463,K12n463,Fail,N/A,,
2552,12n_464,12n_464,K12n464,Fail,N/A,,
2553,12n_465,12n_465,K12n465,Success,N/A,,1
2554,12n_466,12n_466,K12n466,Success,N/A,,1
2555,12n_467,12n_467,K12n467,Success,N/A,,1
2556,12n_468,12n_468,K12n468,Fail,N/A,,
2557,12n_469,12n_469,K12n469,Success,N/A,,1
2558,12n_470,12n_470,K12n470,Success,N/A,,1
2559,12n_471,12n_471,K12n471,Success,N/A,,1
2560,12n_472,12n_472,K12n472,Fail,N/A,,
2561,12n_473,12n_473,K12n473,Success,N/A,,1
2562,12n_474,12n_474,K12n474,Success,N/A,,1
2563,12n_475,12n_475,K12n475,Success,N/A,,1
2564,12n_476,12n_476,K12n476,Fail,N/A,,
2565,12n_477,12n_477,K12n477,Success,N/A,,1
2566,12n_478,12n_478,K12n478,Fail,N/A,,
2567,12n_479,12n_479,K12n479,Success,N/A,,1
2568,12n_480,12n_480,K12n480,Success,N/A,,1
2569,12n_481,12n_481,K12n481,Success,N/A,,1
2570,12n_482,12n_482,K12n482,Fail,N/A,,
2571,12n_483,12n_483,K12n483,Fail,N/A,,
2572,12n_484,12n_484,K12n484,Success,N/A,,1
2573,12n_485,12n_485,K12n485,Success,N/A,,1
2574,12n_486,12n_486,K12n486,Success,N/A,,1
2575,12n_487,12n_487,K12n487,Success,N/A,,1
2576,12n_488,12n_488,K12n488,Fail,N/A,,
2577,12n_489,12n_489,K12n489,Success,N/A,,1
2578,12n_490,12n_490,K12n490,Fail,N/A,,
2579,12n_491,12n_491,K12n491,Fail,N/A,,
2580,12n_492,12n_492,K12n492,Success,N/A,,1
2581,12n_493,12n_493,K12n493,Fail,N/A,,
2582,12n_494,12n_494,K12n494,Fail,N/A,,
2583,12n_495,12n_495,K12n495,Fail,N/A,,
2584,12n_496,12n_496,K12n496,Success,N/A,,1
2585,12n_497,12n_497,K12n497,Success,N/A,,1
2586,12n_498,12n_498,K12n498,Success,N/A,,1
2587,12n_499,12n_499,K12n499,Fail,N/A,,
2588,12n_500,12n_500,K12n500,Success,N/A,,1
2589,12n_501,12n_501,K12n501,Success,N/A,,1
2590,12n_502,12n_502,K12n502,Success,N/A,,1
2591,12n_503,12n_503,K12n503,Fail,N/A,,
2592,12n_504,12n_504,K12n504,Success,N/A,,1
2593,12n_505,12n_505,K12n505,Fail,N/A,,
2594,12n_506,12n_506,K12n506,Success,N/A,,1
2595,12n_507,12n_507,K12n507,Success,N/A,,1
2596,12n_508,12n_508,K12n508,Fail,N/A,,
2597,12n_509,12n_509,K12n509,Fail,N/A,,
2598,12n_510,12n_510,K12n510,Fail,N/A,,
2599,12n_511,12n_511,K12n511,Fail,N/A,,
2600,12n_512,12n_512,K12n512,Success,N/A,,1
2601,12n_513,12n_513,K12n513,Success,N/A,,1
2602,12n_514,12n_514,K12n514,Fail,N/A,,
2603,12n_515,12n_515,K12n515,Fail,N/A,,
2604,12n_516,12n_516,K12n516,Fail,N/A,,
2605,12n_517,12n_517,K12n517,Fail,N/A,,
2606,12n_518,12n_518,K12n518,Fail,N/A,,
2607,12n_519,12n_519,K12n519,Success,N/A,,1
2608,12n_520,12n_520,K12n520,Success,N/A,,1
2609,12n_521,12n_521,K12n521,Fail,N/A,,
2610,12n_522,12n_522,K12n522,Success,N/A,,1
2611,12n_523,12n_523,K12n523,Fail,N/A,,
2612,12n_524,12n_524,K12n524,Fail,N/A,,
2613,12n_525,12n_525,K12n525,Fail,N/A,,
2614,12n_526,12n_526,K12n526,Success,N/A,,1
2615,12n_527,12n_527,K12n527,Success,N/A,,1
2616,12n_528,12n_528,K12n528,Success,N/A,,1
2617,12n_529,12n_529,K12n529,Fail,N/A,,
2618,12n_530,12n_530,K12n530,Success,N/A,,1
2619,12n_531,12n_531,K12n531,Success,N/A,,1
2620,12n_532,12n_532,K12n532,Fail,N/A,,
2621,12n_533,12n_533,K12n533,Success,N/A,,1
2622,12n_534,12n_534,K12n534,Fail,N/A,,
2623,12n_535,12n_535,K12n535,Success,N/A,,1
2624,12n_536,12n_536,K12n536,Success,N/A,,1
2625,12n_537,12n_537,K12n537,Fail,N/A,,
2626,12n_538,12n_538,K12n538,Fail,N/A,,
2627,12n_539,12n_539,K12n539,Success,N/A,,1
2628,12n_540,12n_540,K12n540,Success,N/A,,1
2629,12n_541,12n_541,K12n541,Success,N/A,,1
2630,12n_542,12n_542,K12n542,Fail,N/A,,
2631,12n_543,12n_543,K12n543,Success,N/A,,1
2632,12n_544,12n_544,K12n544,Success,N/A,,1
2633,12n_545,12n_545,K12n545,Fail,N/A,,
2634,12n_546,12n_546,K12n546,Fail,N/A,,
2635,12n_547,12n_547,K12n547,Fail,N/A,,
2636,12n_548,12n_548,K12n548,Fail,N/A,,
2637,12n_549,12n_549,K12n549,Success,N/A,,1
2638,12n_550,12n_550,K12n550,Fail,N/A,,
2639,12n_551,12n_551,K12n551,Fail,N/A,,
2640,12n_552,12n_552,K12n552,Success,N/A,,1
2641,12n_553,12n_553,K12n553,Fail,N/A,,
2642,12n_554,12n_554,K12n554,Fail,N/A,,
2643,12n_555,12n_555,K12n555,Fail,N/A,,
2644,12n_556,12n_556,K12n556,Fail,N/A,,
2645,12n_557,12n_557,K12n557,Fail,N/A,,
2646,12n_558,12n_558,K12n558,Success,N/A,,1
2647,12n_559,12n_559,K12n559,Success,N/A,,1
2648,12n_560,12n_560,K12n560,Fail,N/A,,
2649,12n_561,12n_561,K12n561,Success,N/A,,1
2650,12n_562,12n_562,K12n562,Success,N/A,,1
2651,12n_563,12n_563,K12n563,Success,N/A,,1
2652,12n_564,12n_564,K12n564,Fail,N/A,,
2653,12n_565,12n_565,K12n565,Success,N/A,,1
2654,12n_566,12n_566,K12n566,Success,N/A,,1
2655,12n_567,12n_567,K12n567,Fail,N/A,,
2656,12n_568,12n_568,K12n568,Success,N/A,,1
2657,12n_569,12n_569,K12n569,Success,N/A,,1
2658,12n_570,12n_570,K12n570,Success,N/A,,1
2659,12n_571,12n_571,K12n571,Fail,N/A,,
2660,12n_572,12n_572,K12n572,Success,N/A,,1
2661,12n_573,12n_573,K12n573,Success,N/A,,1
2662,12n_574,12n_574,K12n574,Success,N/A,,1
2663,12n_575,12n_575,K12n575,Success,N/A,,1
2664,12n_576,12n_576,K12n576,Success,N/A,,1
2665,12n_577,12n_577,K12n577,Success,N/A,,1
2666,12n_578,12n_578,K12n578,Fail,N/A,,
2667,12n_579,12n_579,K12n579,Success,N/A,,1
2668,12n_580,12n_580,K12n580,Success,N/A,,1
2669,12n_581,12n_581,K12n581,Success,N/A,,1
2670,12n_582,12n_582,K12n582,Success,N/A,,1
2671,12n_583,12n_583,K12n583,Success,N/A,,1
2672,12n_584,12n_584,K12n584,Fail,N/A,,
2673,12n_585,12n_585,K12n585,Fail,N/A,,
2674,12n_586,12n_586,K12n586,Fail,N/A,,
2675,12n_587,12n_587,K12n587,Fail,N/A,,
2676,12n_588,12n_588,K12n588,Fail,N/A,,
2677,12n_589,12n_589,K12n589,Fail,N/A,,
2678,12n_590,12n_590,K12n590,Success,N/A,,1
2679,12n_591,12n_591,K12n591,Success,N/A,,1
2680,12n_592,12n_592,K12n592,Fail,N/A,,
2681,12n_593,12n_593,K12n593,Success,N/A,,1
2682,12n_594,12n_594,K12n594,Success,N/A,,1
2683,12n_595,12n_595,K12n595,Fail,N/A,,
2684,12n_596,12n_596,K12n596,Success,N/A,,1
2685,12n_597,12n_597,K12n597,Fail,N/A,,
2686,12n_598,12n_598,K12n598,Fail,N/A,,
2687,12n_599,12n_599,K12n599,Fail,N/A,,
2688,12n_600,12n_600,K12n600,Success,N/A,,1
2689,12n_601,12n_601,K12n601,Success,N/A,,1
2690,12n_602,12n_602,K12n602,Fail,N/A,,
2691,12n_603,12n_603,K12n603,Fail,N/A,,
2692,12n_604,12n_604,K12n604,Fail,N/A,,
2693,12n_605,12n_605,K12n605,Success,N/A,,1
2694,12n_606,12n_606,K12n606,Success,N/A,,1
2695,12n_607,12n_607,K12n607,Success,N/A,,1
2696,12n_608,12n_608,K12n608,Success,N/A,,1
2697,12n_609,12n_609,K12n609,Fail,N/A,,
2698,12n_610,12n_610,K12n610,Fail,N/A,,
2699,12n_611,12n_611,K12n611,Fail,N/A,,
2700,12n_612,12n_612,K12n612,Success,N/A,,1
2701,12n_613,12n_613,K12n613,Fail,N/A,,
2702,12n_614,12n_614,K12n614,Success,N/A,,1
2703,12n_615,12n_615,K12n615,Fail,N/A,,
2704,12n_616,12n_616,K12n616,Fail,N/A,,
2705,12n_617,12n_617,K12n617,Success,N/A,,1
2706,12n_618,12n_618,K12n618,Fail,N/A,,
2707,12n_619,12n_619,K12n619,Success,N/A,,1
2708,12n_620,12n_620,K12n620,Fail,N/A,,
2709,12n_621,12n_621,K12n621,Success,N/A,,1
2710,12n_622,12n_622,K12n622,Success,N/A,,1
2711,12n_623,12n_623,K12n623,Success,N/A,,1
2712,12n_624,12n_624,K12n624,Success,N/A,,1
2713,12n_625,12n_625,K12n625,Fail,N/A,,
2714,12n_626,12n_626,K12n626,Fail,N/A,,
2715,12n_627,12n_627,K12n627,Fail,N/A,,
2716,12n_628,12n_628,K12n628,Fail,N/A,,
2717,12n_629,12n_629,K12n629,Success,N/A,,1
2718,12n_630,12n_630,K12n630,Success,N/A,,1
2719,12n_631,12n_631,K12n631,Success,N/A,,1
2720,12n_632,12n_632,K12n632,Fail,N/A,,
2721,12n_633,12n_633,K12n633,Success,N/A,,1
2722,12n_634,12n_634,K12n634,Success,N/A,,1
2723,12n_635,12n_635,K12n635,Fail,N/A,,
2724,12n_636,12n_636,K12n636,Success,N/A,,1
2725,12n_637,12n_637,K12n637,Fail,N/A,,
2726,12n_638,12n_638,K12n638,Fail,N/A,,
2727,12n_639,12n_639,K12n639,Fail,N/A,,
2728,12n_640,12n_640,K12n640,Success,N/A,,1
2729,12n_641,12n_641,K12n641,Success,N/A,,1
2730,12n_642,12n_642,K12n642,Fail,N/A,,
2731,12n_643,12n_643,K12n643,Fail,N/A,,
2732,12n_644,12n_644,K12n644,Success,N/A,,1
2733,12n_645,12n_645,K12n645,Success,N/A,,1
2734,12n_646,12n_646,K12n646,Success,N/A,,1
2735,12n_647,12n_647,K12n647,Success,N/A,,1
2736,12n_648,12n_648,K12n648,Success,N/A,,1
2737,12n_649,12n_649,K12n649,Success,N/A,,1
2738,12n_650,12n_650,K12n650,Success,N/A,,1
2739,12n_651,12n_651,K12n651,Fail,N/A,,
2740,12n_652,12n_652,K12n652,Success,N/A,,1
2741,12n_653,12n_653,K12n653,Success,N/A,,1
2742,12n_654,12n_654,K12n654,Fail,N/A,,
2743,12n_655,12n_655,K12n655,Success,N/A,,1
2744,12n_656,12n_656,K12n656,Success,N/A,,1
2745,12n_657,12n_657,K12n657,Success,N/A,,1
2746,12n_658,12n_658,K12n658,Fail,N/A,,
2747,12n_659,12n_659,K12n659,Fail,N/A,,
2748,12n_660,12n_660,K12n660,Success,N/A,,1
2749,12n_661,12n_661,K12n661,Success,N/A,,1
2750,12n_662,12n_662,K12n662,Success,N/A,,1
2751,12n_663,12n_663,K12n663,Fail,N/A,,
2752,12n_664,12n_664,K12n664,Fail,N/A,,
2753,12n_665,12n_665,K12n665,Success,N/A,,1
2754,12n_666,12n_666,K12n666,Fail,N/A,,
2755,12n_667,12n_667,K12n667,Success,N/A,,1
2756,12n_668,12n_668,K12n668,Fail,N/A,,
2757,12n_669,12n_669,K12n669,Success,N/A,,1
2758,12n_670,12n_670,K12n670,Success,N/A,,1
2759,12n_671,12n_671,K12n671,Fail,N/A,,
2760,12n_672,12n_672,K12n672,Fail,N/A,,
2761,12n_673,12n_673,K12n673,Fail,N/A,,
2762,12n_674,12n_674,K12n674,Success,N/A,,1
2763,12n_675,12n_675,K12n675,Fail,N/A,,
2764,12n_676,12n_676,K12n676,Success,N/A,,1
2765,12n_677,12n_677,K12n677,Fail,N/A,,
2766,12n_678,12n_678,K12n678,Success,N/A,,1
2767,12n_679,12n_679,K12n679,Success,N/A,,1
2768,12n_680,12n_680,K12n680,Success,N/A,,1
2769,12n_681,12n_681,K12n681,Success,N/A,,1
2770,12n_682,12n_682,K12n682,Fail,N/A,,
2771,12n_683,12n_683,K12n683,Fail,N/A,,
2772,12n_684,12n_684,K12n684,Success,N/A,,1
2773,12n_685,12n_685,K12n685,Success,N/A,,1
2774,12n_686,12n_686,K12n686,Fail,N/A,,
2775,12n_687,12n_687,K12n687,Success,N/A,,1
2776,12n_688,12n_688,K12n688,Fail,N/A,,
2777,12n_689,12n_689,K12n689,Success,N/A,,1
2778,12n_690,12n_690,K12n690,Fail,N/A,,
2779,12n_691,12n_691,K12n691,Fail,N/A,,
2780,12n_692,12n_692,K12n692,Fail,N/A,,
2781,12n_693,12n_693,K12n693,Success,N/A,,1
2782,12n_694,12n_694,K12n694,Fail,N/A,,
2783,12n_695,12n_695,K12n695,Fail,N/A,,
2784,12n_696,12n_696,K12n696,Success,N/A,,1
2785,12n_697,12n_697,K12n697,Success,N/A,,1
2786,12n_698,12n_698,K12n698,Success,N/A,,1
2787,12n_699,12n_699,K12n699,Success,N/A,,1
2788,12n_700,12n_700,K12n700,Success,N/A,,1
2789,12n_701,12n_701,K12n701,Fail,N/A,,
2790,12n_702,12n_702,K12n702,Success,N/A,,1
2791,12n_703,12n_703,K12n703,Fail,N/A,,
2792,12n_704,12n_704,K12n704,Fail,N/A,,
2793,12n_705,12n_705,K12n705,Fail,N/A,,
2794,12n_706,12n_706,K12n706,Success,N/A,,1
2795,12n_707,12n_707,K12n707,Fail,N/A,,
2796,12n_708,12n_708,K12n708,Success,N/A,,1
2797,12n_709,12n_709,K12n709,Fail,N/A,,
2798,12n_710,12n_710,K12n710,Fail,N/A,,
2799,12n_711,12n_711,K12n711,Success,N/A,,1
2800,12n_712,12n_712,K12n712,Fail,N/A,,
2801,12n_713,12n_713,K12n713,Success,N/A,,1
2802,12n_714,12n_714,K12n714,Success,N/A,,1
2803,12n_715,12n_715,K12n715,Success,N/A,,1
2804,12n_716,12n_716,K12n716,Success,N/A,,1
2805,12n_717,12n_717,K12n717,Fail,N/A,,
2806,12n_718,12n_718,K12n718,Fail,N/A,,
2807,12n_719,12n_719,K12n719,Fail,N/A,,
2808,12n_720,12n_720,K12n720,Success,N/A,,1
2809,12n_721,12n_721,K12n721,Success,N/A,,1
2810,12n_722,12n_722,K12n722,Fail,N/A,,
2811,12n_723,12n_723,K12n723,Success,N/A,,1
2812,12n_724,12n_724,K12n724,Success,N/A,,1
2813,12n_725,12n_725,K12n725,Fail,N/A,,
2814,12n_726,12n_726,K12n726,Success,N/A,,1
2815,12n_727,12n_727,K12n727,Fail,N/A,,
2816,12n_728,12n_728,K12n728,Success,N/A,,1
2817,12n_729,12n_729,K12n729,Fail,N/A,,
2818,12n_730,12n_730,K12n730,Fail,N/A,,
2819,12n_731,12n_731,K12n731,Success,N/A,,1
2820,12n_732,12n_732,K12n732,Fail,N/A,,
2821,12n_733,12n_733,K12n733,Success,N/A,,1
2822,12n_734,12n_734,K12n734,Fail,N/A,,
2823,12n_735,12n_735,K12n735,Success,N/A,,1
2824,12n_736,12n_736,K12n736,Success,N/A,,1
2825,12n_737,12n_737,K12n737,Fail,N/A,,
2826,12n_738,12n_738,K12n738,Fail,N/A,,
2827,12n_739,12n_739,K12n739,Success,N/A,,1
2828,12n_740,12n_740,K12n740,Fail,N/A,,
2829,12n_741,12n_741,K12n741,Fail,N/A,,
2830,12n_742,12n_742,K12n742,Success,N/A,,1
2831,12n_743,12n_743,K12n743,Fail,N/A,,
2832,12n_744,12n_744,K12n744,Success,N/A,,1
2833,12n_745,12n_745,K12n745,Fail,N/A,,
2834,12n_746,12n_746,K12n746,Fail,N/A,,
2835,12n_747,12n_747,K12n747,Success,N/A,,1
2836,12n_748,12n_748,K12n748,Success,N/A,,1
2837,12n_749,12n_749,K12n749,Success,N/A,,1
2838,12n_750,12n_750,K12n750,Success,N/A,,1
2839,12n_751,12n_751,K12n751,Fail,N/A,,
2840,12n_752,12n_752,K12n752,Success,N/A,,1
2841,12n_753,12n_753,K12n753,Fail,N/A,,
2842,12n_754,12n_754,K12n754,Fail,N/A,,
2843,12n_755,12n_755,K12n755,Fail,N/A,,
2844,12n_756,12n_756,K12n756,Fail,N/A,,
2845,12n_757,12n_757,K12n757,Success,N/A,,1
2846,12n_758,12n_758,K12n758,Success,N/A,,1
2847,12n_759,12n_759,K12n759,Success,N/A,,1
2848,12n_760,12n_760,K12n760,Fail,N/A,,
2849,12n_761,12n_761,K12n761,Success,N/A,,1
2850,12n_762,12n_762,K12n762,Success,N/A,,1
2851,12n_763,12n_763,K12n763,Fail,N/A,,
2852,12n_764,12n_764,K12n764,Fail,N/A,,
2853,12n_765,12n_765,K12n765,Fail,N/A,,
2854,12n_766,12n_766,K12n766,Fail,N/A,,
2855,12n_767,12n_767,K12n767,Success,N/A,,1
2856,12n_768,12n_768,K12n768,Success,N/A,,1
2857,12n_769,12n_769,K12n769,Fail,N/A,,
2858,12n_770,12n_770,K12n770,Fail,N/A,,
2859,12n_771,12n_771,K12n771,Success,N/A,,1
2860,12n_772,12n_772,K12n772,Success,N/A,,1
2861,12n_773,12n_773,K12n773,Fail,N/A,,
2862,12n_774,12n_774,K12n774,Success,N/A,,1
2863,12n_775,12n_775,K12n775,Fail,N/A,,
2864,12n_776,12n_776,K12n776,Success,N/A,,1
2865,12n_777,12n_777,K12n777,Fail,N/A,,
2866,12n_778,12n_778,K12n778,Fail,N/A,,
2867,12n_779,12n_779,K12n779,Success,N/A,,1
2868,12n_780,12n_780,K12n780,Success,N/A,,1
2869,12n_781,12n_781,K12n781,Fail,N/A,,
2870,12n_782,12n_782,K12n782,Success,N/A,,1
2871,12n_783,12n_783,K12n783,Success,N/A,,1
2872,12n_784,12n_784,K12n784,Fail,N/A,,
2873,12n_785,12n_785,K12n785,Fail,N/A,,
2874,12n_786,12n_786,K12n786,Success,N/A,,1
2875,12n_787,12n_787,K12n787,Success,N/A,,1
2876,12n_788,12n_788,K12n788,Fail,N/A,,
2877,12n_789,12n_789,K12n789,Success,N/A,,1
2878,12n_790,12n_790,K12n790,Fail,N/A,,
2879,12n_791,12n_791,K12n791,Success,N/A,,1
2880,12n_792,12n_792,K12n792,Success,N/A,,1
